Notes,State,State Code,Year,Year Code,Cause of death,Cause of death Code,Gender,Gender Code,Deaths,Population,Crude Rate
,Colorado,8,2019,2019,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,Male,M,47,2901348,1.6
,Colorado,8,2020,2020,"Tongue, unspecified - Malignant neoplasms",C02.9,Female,F,12,2881832,Unreliable
,Colorado,8,2020,2020,"Tongue, unspecified - Malignant neoplasms",C02.9,Male,M,21,2925887,0.7
,Colorado,8,2020,2020,"Tonsil, unspecified - Malignant neoplasms",C09.9,Male,M,12,2925887,Unreliable
,Colorado,8,2020,2020,"Oropharynx, unspecified - Malignant neoplasms",C10.9,Male,M,17,2925887,Unreliable
,Colorado,8,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,Female,F,38,2881832,1.3
,Colorado,8,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,Male,M,180,2925887,6.2
,Colorado,8,2020,2020,Cardia - Malignant neoplasms,C16.0,Male,M,13,2925887,Unreliable
,Colorado,8,2020,2020,"Stomach, unspecified - Malignant neoplasms",C16.9,Female,F,40,2881832,1.4
,Colorado,8,2020,2020,"Stomach, unspecified - Malignant neoplasms",C16.9,Male,M,77,2925887,2.6
,Colorado,8,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,Female,F,217,2881832,7.5
,Colorado,8,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,Male,M,284,2925887,9.7
,Colorado,8,2020,2020,Malignant neoplasm of rectosigmoid junction,C19,Female,F,28,2881832,1
,Colorado,8,2020,2020,Malignant neoplasm of rectosigmoid junction,C19,Male,M,41,2925887,1.4
,Colorado,8,2020,2020,Malignant neoplasm of rectum,C20,Female,F,45,2881832,1.6
,Colorado,8,2020,2020,Malignant neoplasm of rectum,C20,Male,M,67,2925887,2.3
,Colorado,8,2020,2020,Liver cell carcinoma - Malignant neoplasms,C22.0,Female,F,48,2881832,1.7
,Colorado,8,2020,2020,Liver cell carcinoma - Malignant neoplasms,C22.0,Male,M,145,2925887,5
,Colorado,8,2020,2020,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,Female,F,62,2881832,2.2
,Colorado,8,2020,2020,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,Male,M,72,2925887,2.5
,Colorado,8,2020,2020,"Liver, unspecified - Malignant neoplasms",C22.9,Female,F,21,2881832,0.7
,Colorado,8,2020,2020,"Liver, unspecified - Malignant neoplasms",C22.9,Male,M,31,2925887,1.1
,Colorado,8,2020,2020,Malignant neoplasm of gallbladder,C23,Female,F,20,2881832,0.7
,Colorado,8,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,Female,F,315,2881832,10.9
,Colorado,8,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,Male,M,306,2925887,10.5
,Colorado,8,2020,2020,Ill-defined sites within the digestive system - Malignant neoplasms,C26.9,Male,M,21,2925887,0.7
,Colorado,8,2020,2020,"Larynx, unspecified - Malignant neoplasms",C32.9,Male,M,30,2925887,1
,Colorado,8,2020,2020,"Upper lobe, bronchus or lung - Malignant neoplasms",C34.1,Female,F,13,2881832,Unreliable
,Colorado,8,2020,2020,"Lower lobe, bronchus or lung - Malignant neoplasms",C34.3,Female,F,10,2881832,Unreliable
,Colorado,8,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,Female,F,724,2881832,25.1
,Colorado,8,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,Male,M,718,2925887,24.5
,Colorado,8,2020,2020,"Bone and articular cartilage, unspecified - Malignant neoplasms",C41.9,Male,M,11,2925887,Unreliable
,Colorado,8,2020,2020,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,Female,F,47,2881832,1.6
,Colorado,8,2020,2020,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,Male,M,113,2925887,3.9
,Colorado,8,2020,2020,Skin of scalp and neck - Malignant neoplasms,C44.4,Male,M,17,2925887,Unreliable
,Colorado,8,2020,2020,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,Female,F,13,2881832,Unreliable
,Colorado,8,2020,2020,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,Male,M,22,2925887,0.8
,Colorado,8,2020,2020,"Mesothelioma, unspecified - Malignant neoplasms",C45.9,Male,M,23,2925887,0.8
,Colorado,8,2020,2020,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,Female,F,29,2881832,1
,Colorado,8,2020,2020,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,Male,M,34,2925887,1.2
,Colorado,8,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,Female,F,655,2881832,22.7
,Colorado,8,2020,2020,"Vulva, unspecified - Malignant neoplasms",C51.9,Female,F,23,2881832,0.8
,Colorado,8,2020,2020,Malignant neoplasm of vagina,C52,Female,F,11,2881832,Unreliable
,Colorado,8,2020,2020,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,Female,F,58,2881832,2
,Colorado,8,2020,2020,Endometrium - Malignant neoplasms,C54.1,Female,F,97,2881832,3.4
,Colorado,8,2020,2020,"Malignant neoplasm of uterus, part unspecified",C55,Female,F,39,2881832,1.4
,Colorado,8,2020,2020,Malignant neoplasm of ovary,C56,Female,F,219,2881832,7.6
,Colorado,8,2020,2020,Fallopian tube - Malignant neoplasms,C57.0,Female,F,14,2881832,Unreliable
,Colorado,8,2020,2020,Malignant neoplasm of prostate,C61,Male,M,625,2925887,21.4
,Colorado,8,2020,2020,"Malignant neoplasm of kidney, except renal pelvis",C64,Female,F,65,2881832,2.3
,Colorado,8,2020,2020,"Malignant neoplasm of kidney, except renal pelvis",C64,Male,M,130,2925887,4.4
,Colorado,8,2020,2020,"Bladder, unspecified - Malignant neoplasms",C67.9,Female,F,57,2881832,2
,Colorado,8,2020,2020,"Bladder, unspecified - Malignant neoplasms",C67.9,Male,M,151,2925887,5.2
,Colorado,8,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,Female,F,90,2881832,3.1
,Colorado,8,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,Male,M,141,2925887,4.8
,Colorado,8,2020,2020,Malignant neoplasm of thyroid gland,C73,Female,F,10,2881832,Unreliable
,Colorado,8,2020,2020,Malignant neoplasm of thyroid gland,C73,Male,M,16,2925887,Unreliable
,Colorado,8,2020,2020,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,Female,F,10,2881832,Unreliable
,Colorado,8,2020,2020,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,Male,M,23,2925887,0.8
,Colorado,8,2020,2020,Malignant neoplasm without specification of site,C80,Female,F,221,2881832,7.7
,Colorado,8,2020,2020,Malignant neoplasm without specification of site,C80,Male,M,214,2925887,7.3
,Colorado,8,2020,2020,"Hodgkin disease, unspecified",C81.9,Male,M,10,2925887,Unreliable
,Colorado,8,2020,2020,Non-Hodgkin lymphoma small cleaved cell (diffuse),C83.1,Male,M,12,2925887,Unreliable
,Colorado,8,2020,2020,Non-Hodgkin lymphoma large cell (diffuse),C83.3,Female,F,37,2881832,1.3
,Colorado,8,2020,2020,Non-Hodgkin lymphoma large cell (diffuse),C83.3,Male,M,46,2925887,1.6
,Colorado,8,2020,2020,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,Female,F,23,2881832,0.8
,Colorado,8,2020,2020,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,Male,M,37,2925887,1.3
,Colorado,8,2020,2020,"Non-Hodgkin lymphoma, unspecified type",C85.9,Female,F,34,2881832,1.2
,Colorado,8,2020,2020,"Non-Hodgkin lymphoma, unspecified type",C85.9,Male,M,41,2925887,1.4
,Colorado,8,2020,2020,Multiple myeloma - Malignant neoplasms,C90.0,Female,F,80,2881832,2.8
,Colorado,8,2020,2020,Multiple myeloma - Malignant neoplasms,C90.0,Male,M,103,2925887,3.5
,Colorado,8,2020,2020,Acute lymphoblastic leukaemia - Malignant neoplasms,C91.0,Female,F,15,2881832,Unreliable
,Colorado,8,2020,2020,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,Female,F,27,2881832,0.9
,Colorado,8,2020,2020,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,Male,M,54,2925887,1.8
,Colorado,8,2020,2020,Acute myeloid leukaemia - Malignant neoplasms,C92.0,Female,F,66,2881832,2.3
,Colorado,8,2020,2020,Acute myeloid leukaemia - Malignant neoplasms,C92.0,Male,M,97,2925887,3.3
,Colorado,8,2020,2020,Chronic myeloid leukaemia - Malignant neoplasms,C92.1,Male,M,10,2925887,Unreliable
,Colorado,8,2020,2020,"Leukaemia, unspecified - Malignant neoplasms",C95.9,Female,F,10,2881832,Unreliable
,Colorado,8,2020,2020,"Leukaemia, unspecified - Malignant neoplasms",C95.9,Male,M,12,2925887,Unreliable
,Colorado,8,2020,2020,Malignant neoplasms of independent (primary) multiple sites,C97,Female,F,40,2881832,1.4
,Colorado,8,2020,2020,Malignant neoplasms of independent (primary) multiple sites,C97,Male,M,40,2925887,1.4
,Colorado,8,2020,2020,"Brain, unspecified - Uncertain neoplasms",D43.2,Male,M,13,2925887,Unreliable
,Colorado,8,2020,2020,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,Female,F,38,2881832,1.3
,Colorado,8,2020,2020,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,Male,M,67,2925887,2.3
,Colorado,8,2020,2020,Chronic myeloproliferative disease - Uncertain neoplasms,D47.1,Female,F,12,2881832,Unreliable
,Connecticut,9,2019,2019,"Tongue, unspecified - Malignant neoplasms",C02.9,Male,M,14,1739417,Unreliable
,Connecticut,9,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,Female,F,46,1825870,2.5
,Connecticut,9,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,Male,M,151,1739417,8.7
,Connecticut,9,2019,2019,Cardia - Malignant neoplasms,C16.0,Female,F,10,1825870,Unreliable
,Connecticut,9,2019,2019,Cardia - Malignant neoplasms,C16.0,Male,M,16,1739417,Unreliable
,Connecticut,9,2019,2019,"Stomach, unspecified - Malignant neoplasms",C16.9,Female,F,45,1825870,2.5
,Connecticut,9,2019,2019,"Stomach, unspecified - Malignant neoplasms",C16.9,Male,M,49,1739417,2.8
,Connecticut,9,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,Female,F,185,1825870,10.1
,Connecticut,9,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,Male,M,181,1739417,10.4
,Connecticut,9,2019,2019,Malignant neoplasm of rectosigmoid junction,C19,Female,F,15,1825870,Unreliable
,Connecticut,9,2019,2019,Malignant neoplasm of rectosigmoid junction,C19,Male,M,23,1739417,1.3
,Connecticut,9,2019,2019,Malignant neoplasm of rectum,C20,Female,F,32,1825870,1.8
,Connecticut,9,2019,2019,Malignant neoplasm of rectum,C20,Male,M,53,1739417,3
,Connecticut,9,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,Female,F,25,1825870,1.4
,Connecticut,9,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,Male,M,88,1739417,5.1
,Connecticut,9,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,Female,F,55,1825870,3
,Connecticut,9,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,Male,M,72,1739417,4.1
,Connecticut,9,2019,2019,"Liver, unspecified - Malignant neoplasms",C22.9,Female,F,21,1825870,1.2
,Connecticut,9,2019,2019,"Liver, unspecified - Malignant neoplasms",C22.9,Male,M,32,1739417,1.8
,Connecticut,9,2019,2019,Malignant neoplasm of gallbladder,C23,Female,F,11,1825870,Unreliable
,Connecticut,9,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,Female,F,245,1825870,13.4
,Connecticut,9,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,Male,M,255,1739417,14.7
,Connecticut,9,2019,2019,Ill-defined sites within the digestive system - Malignant neoplasms,C26.9,Male,M,10,1739417,Unreliable
,Connecticut,9,2019,2019,"Larynx, unspecified - Malignant neoplasms",C32.9,Male,M,17,1739417,Unreliable
,Connecticut,9,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,Female,F,689,1825870,37.7
,Connecticut,9,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,Male,M,699,1739417,40.2
,Connecticut,9,2019,2019,"Bone and articular cartilage, unspecified - Malignant neoplasms",C41.9,Male,M,10,1739417,Unreliable
,Connecticut,9,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,Female,F,31,1825870,1.7
,Connecticut,9,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,Male,M,55,1739417,3.2
,Connecticut,9,2019,2019,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,Male,M,11,1739417,Unreliable
,Connecticut,9,2019,2019,"Mesothelioma, unspecified - Malignant neoplasms",C45.9,Male,M,26,1739417,1.5
,Connecticut,9,2019,2019,"Peritoneum, unspecified - Malignant neoplasms",C48.2,Female,F,11,1825870,Unreliable
,Connecticut,9,2019,2019,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,Female,F,23,1825870,1.3
,Connecticut,9,2019,2019,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,Male,M,20,1739417,1.1
,Connecticut,9,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,Female,F,440,1825870,24.1
,Connecticut,9,2019,2019,"Vulva, unspecified - Malignant neoplasms",C51.9,Female,F,22,1825870,1.2
,Connecticut,9,2019,2019,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,Female,F,25,1825870,1.4
,Connecticut,9,2019,2019,Endometrium - Malignant neoplasms,C54.1,Female,F,66,1825870,3.6
,Connecticut,9,2019,2019,"Malignant neoplasm of uterus, part unspecified",C55,Female,F,53,1825870,2.9
,Connecticut,9,2019,2019,Malignant neoplasm of ovary,C56,Female,F,160,1825870,8.8
,Connecticut,9,2019,2019,Malignant neoplasm of prostate,C61,Male,M,385,1739417,22.1
,Connecticut,9,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,Female,F,38,1825870,2.1
,Connecticut,9,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,Male,M,80,1739417,4.6
,Connecticut,9,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,Female,F,61,1825870,3.3
,Connecticut,9,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,Male,M,156,1739417,9
,Connecticut,9,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,Female,F,87,1825870,4.8
,Connecticut,9,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,Male,M,99,1739417,5.7
,Connecticut,9,2019,2019,Malignant neoplasm of thyroid gland,C73,Female,F,10,1825870,Unreliable
,Connecticut,9,2019,2019,Malignant neoplasm of thyroid gland,C73,Male,M,14,1739417,Unreliable
,Connecticut,9,2019,2019,Secondary malignant neoplasm of brain and cerebral meninges - Malignant neoplasms,C79.3,Female,F,10,1825870,Unreliable
,Connecticut,9,2019,2019,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,Male,M,29,1739417,1.7
,Connecticut,9,2019,2019,Malignant neoplasm without specification of site,C80,Female,F,213,1825870,11.7
,Connecticut,9,2019,2019,Malignant neoplasm without specification of site,C80,Male,M,228,1739417,13.1
,Connecticut,9,2019,2019,Non-Hodgkin lymphoma large cell (diffuse),C83.3,Female,F,15,1825870,Unreliable
,Connecticut,9,2019,2019,Non-Hodgkin lymphoma large cell (diffuse),C83.3,Male,M,28,1739417,1.6
,Connecticut,9,2019,2019,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,Female,F,19,1825870,Unreliable
,Connecticut,9,2019,2019,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,Male,M,16,1739417,Unreliable
,Connecticut,9,2019,2019,"Non-Hodgkin lymphoma, unspecified type",C85.9,Female,F,50,1825870,2.7
,Connecticut,9,2019,2019,"Non-Hodgkin lymphoma, unspecified type",C85.9,Male,M,53,1739417,3
,Connecticut,9,2019,2019,Multiple myeloma - Malignant neoplasms,C90.0,Female,F,49,1825870,2.7
,Connecticut,9,2019,2019,Multiple myeloma - Malignant neoplasms,C90.0,Male,M,75,1739417,4.3
,Connecticut,9,2019,2019,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,Female,F,21,1825870,1.2
,Connecticut,9,2019,2019,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,Male,M,31,1739417,1.8
,Connecticut,9,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,Female,F,58,1825870,3.2
,Connecticut,9,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,Male,M,87,1739417,5
,Connecticut,9,2019,2019,Acute leukaemia of unspecified cell type - Malignant neoplasms,C95.0,Female,F,10,1825870,Unreliable
,Connecticut,9,2019,2019,"Leukaemia, unspecified - Malignant neoplasms",C95.9,Female,F,16,1825870,Unreliable
,Connecticut,9,2019,2019,"Leukaemia, unspecified - Malignant neoplasms",C95.9,Male,M,14,1739417,Unreliable
,Connecticut,9,2019,2019,Malignant neoplasms of independent (primary) multiple sites,C97,Female,F,35,1825870,1.9
,Connecticut,9,2019,2019,Malignant neoplasms of independent (primary) multiple sites,C97,Male,M,36,1739417,2.1
,Connecticut,9,2019,2019,"Brain, unspecified - Uncertain neoplasms",D43.2,Female,F,10,1825870,Unreliable
,Connecticut,9,2019,2019,"Brain, unspecified - Uncertain neoplasms",D43.2,Male,M,12,1739417,Unreliable
,Connecticut,9,2019,2019,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,Female,F,30,1825870,1.6
,Connecticut,9,2019,2019,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,Male,M,39,1739417,2.2
,Connecticut,9,2019,2019,Chronic myeloproliferative disease - Uncertain neoplasms,D47.1,Female,F,11,1825870,Unreliable
,Connecticut,9,2020,2020,"Tongue, unspecified - Malignant neoplasms",C02.9,Male,M,20,1734920,1.2
,Connecticut,9,2020,2020,"Tonsil, unspecified - Malignant neoplasms",C09.9,Male,M,10,1734920,Unreliable
,Connecticut,9,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,Female,F,38,1822086,2.1
,Connecticut,9,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,Male,M,131,1734920,7.6
,Connecticut,9,2020,2020,Cardia - Malignant neoplasms,C16.0,Male,M,12,1734920,Unreliable
,Connecticut,9,2020,2020,"Stomach, unspecified - Malignant neoplasms",C16.9,Female,F,47,1822086,2.6
,Connecticut,9,2020,2020,"Stomach, unspecified - Malignant neoplasms",C16.9,Male,M,78,1734920,4.5
,Connecticut,9,2020,2020,Duodenum - Malignant neoplasms,C17.0,Female,F,11,1822086,Unreliable
,Connecticut,9,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,Female,F,188,1822086,10.3
,Connecticut,9,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,Male,M,185,1734920,10.7
,Connecticut,9,2020,2020,Malignant neoplasm of rectosigmoid junction,C19,Female,F,17,1822086,Unreliable
,Connecticut,9,2020,2020,Malignant neoplasm of rectosigmoid junction,C19,Male,M,20,1734920,1.2
,Connecticut,9,2020,2020,Malignant neoplasm of rectum,C20,Female,F,24,1822086,1.3
,Connecticut,9,2020,2020,Malignant neoplasm of rectum,C20,Male,M,57,1734920,3.3
,Connecticut,9,2020,2020,"Anus, unspecified - Malignant neoplasms",C21.0,Female,F,11,1822086,Unreliable
,Connecticut,9,2020,2020,Liver cell carcinoma - Malignant neoplasms,C22.0,Female,F,25,1822086,1.4
,Connecticut,9,2020,2020,Liver cell carcinoma - Malignant neoplasms,C22.0,Male,M,97,1734920,5.6
,Connecticut,9,2020,2020,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,Female,F,42,1822086,2.3
,Connecticut,9,2020,2020,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,Male,M,59,1734920,3.4
,Connecticut,9,2020,2020,"Liver, unspecified - Malignant neoplasms",C22.9,Female,F,28,1822086,1.5
,Connecticut,9,2020,2020,"Liver, unspecified - Malignant neoplasms",C22.9,Male,M,45,1734920,2.6
,Connecticut,9,2020,2020,Malignant neoplasm of gallbladder,C23,Female,F,14,1822086,Unreliable
